#
# Environment-specific amino acid substitution matrices
# Creator: subst version 1.15
# CreationDate: 16/11/2007 16:36:11
#
# Definitions for structural environments:
# 6 features used
#
# domain interface;TF;Dd;T;T
# secondary structure and phi angle;HEPC;HEPC;F;F
# solvent accessibility;TF;Aa;F;F
# hydrogen bond to other sidechain/heterogen;TF;Ss;F;F
# hydrogen bond to mainchain CO;TF;Oo;F;F
# hydrogen bond to mainchain NH;TF;Nn;F;F
#
# (read in from classdef.dat)
#
# Number of alignments: 177
# (list of .tem files read in from TEMLIST.nomask)
#
# Total number of structures: 706
#
# Total number of raw substitution counts: 587032
#   0 HASON     846
#   1 HASOn    6390
#   2 HASoN    2003
#   3 HASon   22747
#   4 HAsON    1136
#   5 HAsOn   16011
#   6 HAsoN    1550
#   7 HAson   88009
#   8 HaSON     827
#   9 HaSOn    3587
#  10 HaSoN    1207
#  11 HaSon    4257
#  12 HasON    1329
#  13 HasOn    4225
#  14 HasoN     593
#  15 Hason   54646
#  16 EASON     341
#  17 EASOn    2187
#  18 EASoN    1212
#  19 EASon   12861
#  20 EAsON     835
#  21 EAsOn    3584
#  22 EAsoN    1423
#  23 EAson   42457
#  24 EaSON     908
#  25 EaSOn    2428
#  26 EaSoN    1316
#  27 EaSon    5548
#  28 EasON    1143
#  29 EasOn    2981
#  30 EasoN     697
#  31 Eason   53441
#  32 PASON      87
#  33 PASOn     573
#  34 PASoN     293
#  35 PASon    1858
#  36 PAsON     222
#  37 PAsOn    1327
#  38 PAsoN     313
#  39 PAson   27448
#  40 PaSON      58
#  41 PaSOn     109
#  42 PaSoN     118
#  43 PaSon     159
#  44 PasON      83
#  45 PasOn      68
#  46 PasoN      37
#  47 Pason    6685
#  48 CASON    1800
#  49 CASOn    4700
#  50 CASoN    7986
#  51 CASon   19795
#  52 CAsON    3167
#  53 CAsOn   11223
#  54 CAsoN    8525
#  55 CAson   97872
#  56 CaSON    1794
#  57 CaSOn    1893
#  58 CaSoN    2544
#  59 CaSon    3968
#  60 CasON    2239
#  61 CasOn    2607
#  62 CasoN    1009
#  63 Cason   33747
#
# Number of counts discarded due to constraints: 0
#
# Number of counts discarded due to masking: 0
#
# Total number of environments: 64
# Weighting scheme: clustering at PID 60 level
#
# Smoothing:
# p1(ri) (i.e., amino acid composition) is estimated by summing over
# each row in all matrices (no smoothing)
#                           ^^^^^^^^^^^^
# p2(ri|Rj) is estimated as:
#    p2(ri|Rj) = omega1 * p1(ri) + omega2 * W2(ri|Rj)
# 
# p3(ri|Rj,fq) is estimated as:
#    p3(ri|Rj,fq) = omega1 * A2(ri|fq) + omega2 * W3(ri|Rj,fq)
# where
#    A2(ri|fq) = p2(ri|fq) (fixed fq; partial smoothing)
# 
# The smoothing procedure is curtailed here and finally
# p5(ri|Rj,...) is estimated as:
#    p5(ri|Rj,...) = omega1 * A3(ri|Rj,fq) + omega2 * W5(ri|Rj...)
# where
#    A3(ri|Rj,fq) = sum over fq omega_c * pc3(Rj,fq)
# 
# Weights (omegas) are calculated as in Topham et al. 1993)
# 
# sigma value used is:  5.00
# 
# Each column (j) represents the probability distribution for the 
# likelihood of acceptance of a mutational event by a residue type j in 
# a particular structural environment (specified after >) leading to 
# any other residue type (i).
#
# The probabilities were then divided by the background probabilities
# which were derived from the environment-independent amino acid frequencies.
#                             ^^^^^^^^^^^^^^^^^^^^^^^
# See Eq. 3 of Shi et al. (2001) for more detail.
#
# Shown here are logarithms of these values multiplied by 3/log(2) 
# rounded to the nearest integer (log-odds scores in 1/3 bit units).
#
# There are 21 amino acids considered:
# ACDEFGHIKLMNPQRSTVWYJ
# where C represents half-cystine (disulphide bonded)
# and J represents cysteine (non disulphide bonded).
#
# The sequence has an additional row for 'U', which means
# both half-cystine and cysteine (with no distinction) and
# this should normally correspond to Cys in amino acid sequences.
#
# For total (composite) matrix, Entropy = 0.6713 bits, Expected score = -0.5804
#
>HASON 0
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -6   -1   -1   -2    1   -1   -1    0   -1   -1   -5    0   -1   -1    1   -1    1   -3   -1    1 
C     -8   18  -10  -11   -7   -8   -9  -10   -8   -7   -6   -9  -12   -9   -7  -11   -8  -10   -5   -6   -1 
D     -1   -6    9    2   -5   -1   -3   -5   -1   -5   -6    2    0    1   -2   -2    0   -4   -7   -5   -6 
E      1   -6    2    9   -4   -1   -1   -3    1   -3   -2    0    0    4    0    1   -2   -2   -5   -3   -4 
F     -4   -7   -3   -6    9   -6   -1    0   -5    2    1   -3   -6   -4   -5   -3   -3    0    4    4   -1 
G     -1   -8   -4   -4   -6    7   -5   -6   -3   -6   -5   -3   -3   -6   -4    0   -4   -5   -6   -7   -3 
H     -2   -7    0   -5   -1   -3   12   -3   -1   -3   -3    1   -2    0    1    0    1   -3   -3    0   -2 
I     -3   -9   -9   -8    0   -6   -5    6   -3    2    2   -6   -4   -4   -4   -7   -1    3   -3   -2   -1 
K      1   -7   -2   -3   -3   -1   -2   -2    7   -2   -2    1    0    0    3    0   -1   -1   -6   -5   -5 
L     -2   -6   -8   -8    2   -5   -5    3   -3    6    3   -5   -4   -3   -3   -4   -2    2   -2   -1   -1 
M     -1  -10   -9   -6    1   -4   -3    3   -2    4   10    0   -4    2   -2   -1   -1    2   -1   -1   -1 
N     -1   -4    3    0   -4    0    1   -4    0   -3   -2    9   -2   -1   -1    1    2   -3   -6   -4   -4 
P     -1  -10   -4   -6   -6   -2   -2   -3   -2   -4   -5   -5    9   -4   -3   -3   -3   -3   -8   -3   -2 
Q      0   -4   -1    5   -3   -1    0   -3    2   -2    0    2    0   10    1    0    0   -2   -4   -4   -4 
R     -1   -7   -4   -2   -3   -2    1   -2    3   -2   -3    1   -1    0    9   -1   -2   -2   -3   -4   -4 
S      1   -6   -1   -2   -4    0   -3   -4   -1   -4   -3    0    0   -3   -1    6    2   -2   -5   -3   -2 
T     -1   -8   -3    0   -4   -2   -3   -1   -1   -2   -2    0   -2   -3   -1    3    7    0   -7   -3   -1 
V     -1   -9   -6   -4   -1   -5   -5    3   -3    1    0   -7   -3   -4   -4   -4   -2    5   -4   -1    1 
W     -4   -7   -9   -7    3   -5   -4   -3   -5   -1   -1   -9   -7   -3   -3   -8   -8   -3   15    3   -9 
Y     -3   -6   -4   -7    4   -5    2   -1   -3   -1    0   -4   -4   -4   -2   -6   -4   -2    3   10   -2 
J      0   -1   -8    1   -1   -1   -1    0   -4    0   -2   -7   -5   -7   -4    1   -2    1   -6   -2   17 
U     -3   16   -9   -3   -4   -4   -4   -4   -6   -3   -4   -8   -8   -9   -6   -3   -4   -2   -5   -4   13 
>HASOn 1
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -6    0    1   -3    0   -1   -1    2   -2    0   -1    0    1   -1    2   -1    0   -3   -4    0 
C     -7   18   -9  -12   -6   -8  -13   -9  -10   -8   -6  -14  -11    0   -8  -13   -8   -9   -6   -8   -3 
D     -1   -6    7    3   -6   -1   -5   -5   -1   -5   -6    1    0    1   -2    0   -1   -4   -6   -2   -5 
E      0   -6    3    8   -4   -2   -2   -4    0   -3   -2    2    0    2   -1    0    0   -2   -4   -4   -2 
F     -4   -6   -5   -7    9   -6   -3    0   -3    2    1   -5   -5   -6   -4   -6   -7    0    4    5   -2 
G     -1   -8   -3   -3   -6    7   -8   -6   -5   -6   -5   -4   -3   -3   -5   -1   -3   -5   -5   -8   -3 
H     -2   -7   -1    0   -1   -3   12   -4   -2   -3   -2    2   -2    0    1   -3    1   -3   -1    0   -3 
I     -2   -9   -6   -7    0   -6   -4    6   -1    3    2   -4   -4   -4   -3   -5   -1    3   -4   -2    1 
K      0   -7    1    1   -4   -1   -2   -3    7   -2   -1    1    0    3    3   -1    1   -2   -3   -3   -1 
L     -2   -7   -6   -7    2   -6   -3    3   -3    6    3   -2   -4   -3   -4   -2   -1    2   -1   -3   -1 
M     -1   -7   -8   -4    1   -4   -3    3   -1    4    9   -5   -4   -1   -3   -1   -2    1   -2    0    1 
N     -2   -4    1   -1   -4    0    1   -4   -1   -4   -2    8   -2    1    0    0    1   -4   -7   -3   -4 
P     -1  -10   -2   -4   -6   -2   -3   -4   -5   -4   -5   -5   10   -2   -5   -3   -5   -3   -8   -5   -6 
